unix Timestamp,ACC X,Light
1.6809E+12,0.12688723,2
1.6809E+12,0.26813906,2
1.6809E+12,0.45009056,2
1.6809E+12,0.57937187,2
1.6809E+12,0.5314899,2
1.6809E+12,0.363903,2
1.6809E+12,0.363903,2
1.6809E+12,0.11970494,2
1.6809E+12,-0.06942887,2
1.6809E+12,-0.13885774,2
1.6809E+12,-0.13885774,2
1.6809E+12,0.011970494,2
1.6809E+12,0.2011043,2
1.6809E+12,0.47163746,2
1.6809E+12,0.47163746,2
1.6809E+12,0.5769778,2
1.6809E+12,0.58416015,2
1.6809E+12,0.51951945,2
1.6809E+12,0.35672072,2
1.6809E+12,0.27053314,2
1.6809E+12,0.27053314,2
1.6809E+12,0.26095676,2
1.6809E+12,0.387844,1
1.6809E+12,0.557825,1
1.6809E+12,0.61528337,1
1.6809E+12,0.51233715,1
1.6809E+12,0.28729185,1
1.6809E+12,0.016758692,1
1.6809E+12,0.016758692,1
1.6809E+12,-0.12209904,1
1.6809E+12,-0.076611154,1
1.6809E+12,0.2034984,1
1.6809E+12,0.5530368,1
1.6809E+12,0.8355404,1
1.6809E+12,0.8355404,1
1.6809E+12,0.96961,1
1.6809E+12,0.9336985,1
1.6809E+12,0.7589293,1
1.6809E+12,0.5745837,1
1.6809E+12,0.5745837,1
1.6809E+12,0.557825,1
1.6809E+12,0.6799241,1
1.6809E+12,0.945669,1
1.6809E+12,1.1850789,1
1.6809E+12,1.1850789,1
1.6809E+12,1.2688724,1
1.6809E+12,1.2688724,1
1.6809E+12,1.0510094,1
1.6809E+12,0.8044172,1
1.6809E+12,0.61528337,1
1.6809E+12,0.59613055,1
1.6809E+12,0.70625913,1
1.6809E+12,0.70625913,1
1.6809E+12,1.0150979,1
1.6809E+12,1.3215425,1
1.6809E+12,1.4651884,1
1.6809E+12,1.4244888,1
1.6809E+12,1.4244888,1
1.6809E+12,1.3119662,1
1.6809E+12,1.1276205,1
1.6809E+12,1.11565,1
1.6809E+12,1.2904192,1
1.6809E+12,1.2904192,1
1.6809E+12,1.7524803,1
1.6809E+12,1.7524803,1
1.6809E+12,1.9416142,1
1.6809E+12,1.8961263,1
1.6809E+12,1.7620566,1
1.6809E+12,1.5561641,1
1.6809E+12,1.2640841,1
1.6809E+12,1.0366447,1
1.6809E+12,1.0366447,1
1.6809E+12,1.0150979,1
1.6809E+12,0.9983392,1
1.6809E+12,1.0510094,1
1.6809E+12,1.1778966,1
1.6809E+12,1.1778966,1
1.6809E+12,1.1778966,1
1.6809E+12,1.2018377,1
1.6809E+12,1.1922611,1
1.6809E+12,1.1922611,1
1.6809E+12,1.1778966,1
1.6809E+12,1.2162021,1
1.6809E+12,1.4077301,1
1.6809E+12,1.6351695,1
1.6809E+12,1.8626089,1
1.6809E+12,2.0062547,1
1.6809E+12,1.9727374,1
1.6809E+12,1.817121,1
1.6809E+12,1.817121,1
1.6809E+12,1.6782633,1
1.6809E+12,1.5058881,1
1.6809E+12,1.5106763,1
1.6809E+12,1.4963118,1
1.6809E+12,1.4963118,1
1.6809E+12,1.3071779,1
1.6809E+12,1.3071779,1
1.6809E+12,0.97679234,1
1.6809E+12,0.97679234,1
1.6809E+12,0.9863687,1
1.6809E+12,1.067768,1
1.6809E+12,1.2257785,1
1.6809E+12,1.405336,1
1.6809E+12,1.405336,1
1.6809E+12,1.3957596,1
1.6809E+12,1.3957596,1
1.6809E+12,1.235355,1
1.6809E+12,1.1276205,1
1.6809E+12,1.1276205,1
1.6809E+12,1.3837892,1
1.6809E+12,1.3837892,1
1.6809E+12,1.7141747,1
1.6809E+12,2.0732894,1
1.6809E+12,2.0732894,1
1.6809E+12,2.130748,1
1.6809E+12,2.130748,1
1.6809E+12,1.7907859,1
1.6809E+12,1.381395,1
1.6809E+12,1.381395,1
1.6809E+12,0.82596403,1
1.6809E+12,0.82596403,1
1.6809E+12,0.8570874,1
1.6809E+12,1.0988914,1
1.6809E+12,1.0988914,1
1.6809E+12,1.2928134,1
1.6809E+12,1.2928134,1
1.6809E+12,1.1731083,1
1.6809E+12,0.9624277,1
1.6809E+12,0.7828703,1
1.6809E+12,0.7373824,1
1.6809E+12,0.7373824,1
1.6809E+12,0.775688,1
1.6809E+12,0.9648218,1
1.6809E+12,0.9648218,1
1.6809E+12,1.2976015,1
1.6809E+12,1.3023897,1
1.6809E+12,1.2233845,1
1.6809E+12,1.2233845,1
1.6809E+12,0.97918636,1
1.6809E+12,0.7972349,1
1.6809E+12,0.6942886,1
1.6809E+12,0.6511949,1
1.6809E+12,0.67752993,1
1.6809E+12,0.60810107,1
1.6809E+12,0.533884,1
1.6809E+12,0.533884,1
1.6809E+12,0.31602103,1
1.6809E+12,0.31602103,1
1.6809E+12,0.29208007,1
1.6809E+12,0.33038563,1
1.6809E+12,0.33038563,1
1.6809E+12,0.32320336,1
1.6809E+12,0.32320336,1
1.6809E+12,0.29208007,1
1.6809E+12,0.11731084,1
1.6809E+12,0.11731084,1
1.6809E+12,0.016758692,1
1.6809E+12,0.028729185,1
1.6809E+12,0.11731084,1
1.6809E+12,0.26574495,1
1.6809E+12,0.26574495,1
1.6809E+12,0.533884,1
1.6809E+12,0.46206108,1
1.6809E+12,0.3806617,1
1.6809E+12,0.2011043,1
1.6809E+12,0.17476921,1
1.6809E+12,0.28489774,1
1.6809E+12,0.24659218,1
1.6809E+12,0.24659218,1
1.6809E+12,0.09336985,1
1.6809E+12,-0.016758692,1
1.6809E+12,-0.016758692,1
1.6809E+12,0.10534035,1
1.6809E+12,0.10534035,1
1.6809E+12,0.27771547,1
1.6809E+12,0.3662971,1
1.6809E+12,0.3998145,1
1.6809E+12,0.23940988,1
1.6809E+12,0.10773444,1
1.6809E+12,0.10773444,1
1.6809E+12,0.15801051,1
1.6809E+12,0.28010955,1
1.6809E+12,0.5913424,1
1.6809E+12,0.8858166,1
1.6809E+12,0.8858166,1
1.6809E+12,0.9097575,1
1.6809E+12,0.7589293,1
1.6809E+12,0.7589293,1
1.6809E+12,-0.10055215,1
1.6809E+12,-0.10055215,1
1.6809E+12,-0.35911483,1
1.6809E+12,-0.26574495,1
1.6809E+12,0.083793454,1
1.6809E+12,0.68231815,1
1.6809E+12,1.2042316,1
1.6809E+12,1.381395,1
1.6809E+12,1.381395,1
1.6809E+12,1.1826848,1
1.6809E+12,0.7876585,1
1.6809E+12,0.5697955,1
1.6809E+12,1.0749503,1
1.6809E+12,1.5848933,1
1.6809E+12,1.9368259,1
1.6809E+12,1.817121,1
1.6809E+12,1.817121,1
1.6809E+12,0.83075225,1
1.6809E+12,0.83075225,1
1.6809E+12,0.29447415,1
1.6809E+12,0.067034766,1
1.6809E+12,0.30165642,1
1.6809E+12,0.30165642,1
1.6809E+12,0.6559831,1
1.6809E+12,1.0031273,1
1.6809E+12,1.1563498,1
1.6809E+12,1.0007333,1
1.6809E+12,0.5913424,1
1.6809E+12,0.5913424,1
1.6809E+12,0.27053314,1
1.6809E+12,0.13885774,1
1.6809E+12,0.2011043,1
1.6809E+12,0.6368303,1
1.6809E+12,0.6368303,1
1.6809E+12,0.9911569,1
1.6809E+12,1.1611378,1
1.6809E+12,1.1611378,1
1.6809E+12,0.94806314,1
1.6809E+12,0.94806314,1
1.6809E+12,0.74217063,1
1.6809E+12,0.7876585,1
1.6809E+12,1.3047838,1
1.6809E+12,1.3047838,1
1.6809E+12,1.5465877,1
1.6809E+12,1.4771589,1
1.6809E+12,1.067768,1
1.6809E+12,0.6176775,1
1.6809E+12,0.26574495,1
1.6809E+12,0.27532133,1
1.6809E+12,0.27532133,1
1.6809E+12,0.6464067,1
1.6809E+12,1.1755025,1
1.6809E+12,1.5872875,1
1.6809E+12,1.6591104,1
1.6809E+12,1.3646363,1
1.6809E+12,0.87624013,1
1.6809E+12,0.49318436,1
1.6809E+12,0.49318436,1
1.6809E+12,0.49079025,1
1.6809E+12,0.49079025,1
1.6809E+12,1.3742126,1
1.6809E+12,1.3742126,1
1.6809E+12,1.8003622,1
1.6809E+12,1.9080968,1
1.6809E+12,1.6208049,1
1.6809E+12,1.259296,1
1.6809E+12,1.259296,1
1.6809E+12,1.0845268,1
1.6809E+12,1.067768,1
1.6809E+12,1.3670304,1
1.6809E+12,1.7022042,1
1.6809E+12,1.7022042,1
1.6809E+12,1.9583727,1
1.6809E+12,1.9080968,1
1.6809E+12,1.5489819,1
1.6809E+12,0.9743982,1
1.6809E+12,0.9743982,1
1.6809E+12,0.4572729,1
1.6809E+12,0.29686826,1
1.6809E+12,0.6272539,1
1.6809E+12,0.6272539,1
1.6809E+12,1.357454,1
1.6809E+12,2.0445604,1
1.6809E+12,2.3366406,1
1.6809E+12,2.3366406,1
1.6809E+12,1.1036795,1
1.6809E+12,0.22743937,1
1.6809E+12,-0.12928134,1
1.6809E+12,-0.12928134,1
1.6809E+12,0.25138038,1
1.6809E+12,1.1563498,1
1.6809E+12,1.1563498,1
1.6809E+12,2.0924423,1
1.6809E+12,2.2408764,1
1.6809E+12,2.2408764,1
1.6809E+12,1.5106763,1
1.6809E+12,0.7804762,1
1.6809E+12,0.46206108,1
1.6809E+12,0.8403287,1
1.6809E+12,1.5394055,1
1.6809E+12,1.5394055,1
1.6809E+12,2.1762357,1
1.6809E+12,2.303123,1
1.6809E+12,1.8362738,1
1.6809E+12,1.8362738,1
1.6809E+12,1.0629798,1
1.6809E+12,0.44769648,1
1.6809E+12,0.33756793,1
1.6809E+12,0.7661116,1
1.6809E+12,1.5010998,1
1.6809E+12,1.5010998,1
1.6809E+12,2.0301957,1
1.6809E+12,2.0445604,1
1.6809E+12,1.5154645,1
1.6809E+12,0.7373824,1
1.6809E+12,0.23701578,1
1.6809E+12,0.21546888,1
1.6809E+12,0.6344362,1
1.6809E+12,0.6344362,1
1.6809E+12,1.1371969,1
1.6809E+12,1.3718187,1
1.6809E+12,1.2305667,1
1.6809E+12,0.68471223,1
1.6809E+12,0.68471223,1
1.6809E+12,0.16998102,1
1.6809E+12,0.02154689,1
1.6809E+12,0.28250366,1
1.6809E+12,0.82596403,1
1.6809E+12,1.3191484,1
1.6809E+12,1.3191484,1
1.6809E+12,1.4101242,1
1.6809E+12,1.1515615,1
1.6809E+12,0.59613055,1
1.6809E+12,0.08139936,1
1.6809E+12,0.08139936,1
1.6809E+12,-0.045487873,1
1.6809E+12,0.1963161,1
1.6809E+12,0.6942886,1
1.6809E+12,1.0988914,1
1.6809E+12,1.1731083,1
1.6809E+12,0.7780821,1
1.6809E+12,0.10773444,1
1.6809E+12,0.10773444,1
1.6809E+12,-0.47163746,1
1.6809E+12,-0.7302001,1
1.6809E+12,-0.5889483,1
1.6809E+12,-0.5889483,1
1.6809E+12,-0.004788197,1
1.6809E+12,0.5434604,1
1.6809E+12,0.8163877,1
1.6809E+12,0.8163877,1
1.6809E+12,0.6918946,1
1.6809E+12,0.15322231,1
1.6809E+12,-0.43572596,1
1.6809E+12,-0.7302001,1
1.6809E+12,-0.7302001,1
1.6809E+12,-0.57937187,1
1.6809E+12,-0.031123282,1
1.6809E+12,0.61528337,1
1.6809E+12,0.61528337,1
1.6809E+12,0.9265162,1
1.6809E+12,0.9265162,1
1.6809E+12,0.9265162,1
1.6809E+12,-0.9624277,1
1.6809E+12,-0.9336985,1
1.6809E+12,-0.5219135,1
1.6809E+12,-0.5219135,1
1.6809E+12,-0.5219135,1
1.6809E+12,0.08139936,1
1.6809E+12,-0.09336985,1
1.6809E+12,-0.09336985,1
1.6809E+12,-0.2106807,1
1.6809E+12,0.16998102,1
1.6809E+12,0.16998102,1
1.6809E+12,0.7780821,1
1.6809E+12,1.4987059,1
1.6809E+12,1.8554265,1
1.6809E+12,1.453218,1
1.6809E+12,0.5650073,1
1.6809E+12,0.5650073,1
1.6809E+12,-0.40939087,1
1.6809E+12,-0.9097575,1
1.6809E+12,-0.6272539,1
1.6809E+12,0.33038563,1
1.6809E+12,1.4460356,1
1.6809E+12,2.135536,1
1.6809E+12,2.135536,1
1.6809E+12,2.1259596,1
1.6809E+12,0.35193253,1
1.6809E+12,0.35193253,1
1.6809E+12,-0.34475023,1
1.6809E+12,-0.30644462,1
1.6809E+12,0.39502627,1
1.6809E+12,0.39502627,1
1.6809E+12,1.4101242,1
1.6809E+12,2.1427186,1
1.6809E+12,2.1499007,1
1.6809E+12,1.4101242,1
1.6809E+12,1.4101242,1
1.6809E+12,0.363903,1
1.6809E+12,-0.5314899,1
1.6809E+12,-0.72062373,1
1.6809E+12,-0.23462167,1
1.6809E+12,0.69907683,1
1.6809E+12,1.5944698,1
1.6809E+12,1.9990726,0
1.6809E+12,1.7261453,0
1.6809E+12,0.9815805,0
1.6809E+12,-0.10534035,0
1.6809E+12,-0.10534035,0
1.6809E+12,0.13885774,0
1.6809E+12,0.83793455,0
1.6809E+12,1.4627944,0
1.6809E+12,1.8075445,0
1.6809E+12,1.8075445,0
1.6809E+12,1.6279871,0
1.6809E+12,0.993551,0
1.6809E+12,0.33517382,0
1.6809E+12,0.11491674,0
1.6809E+12,0.3662971,0
1.6809E+12,1.067768,0
1.6809E+12,1.067768,0
1.6809E+12,1.7740271,0
1.6809E+12,2.0278015,0
1.6809E+12,1.721357,0
1.6809E+12,0.97679234,0
1.6809E+12,0.97679234,0
1.6809E+12,-0.30644462,0
1.6809E+12,-0.30644462,0
1.6809E+12,-0.06464067,0
1.6809E+12,0.5769778,0
1.6809E+12,0.5769778,0
1.6809E+12,1.3790009,0
1.6809E+12,1.8626089,0
1.6809E+12,1.79318,0
1.6809E+12,1.3622421,0
1.6809E+12,1.3622421,0
1.6809E+12,0.62246567,0
1.6809E+12,0.62246567,0
1.6809E+12,0.7780821,0
1.6809E+12,1.3071779,0
1.6809E+12,1.7812095,0
1.6809E+12,2.039772,0
1.6809E+12,1.4651884,0
1.6809E+12,1.4651884,0
1.6809E+12,0.581766,0
1.6809E+12,0.581766,0
1.6809E+12,0.62246567,0
1.6809E+12,0.89539295,0
1.6809E+12,0.89539295,0
1.6809E+12,1.7548743,0
1.6809E+12,1.7548743,0
1.6809E+12,1.7333275,0
1.6809E+12,1.4651884,0
1.6809E+12,0.91215163,0
1.6809E+12,0.48360795,0
1.6809E+12,0.48360795,0
1.6809E+12,0.32080922,0
1.6809E+12,0.3974204,0
1.6809E+12,0.60331285,0
1.6809E+12,0.7589293,0
1.6809E+12,0.3806617,0
1.6809E+12,0.3806617,0
1.6809E+12,0.06464067,0
1.6809E+12,-0.09815805,0
1.6809E+12,0.08618756,0
1.6809E+12,0.55543095,0
1.6809E+12,1.1276205,0
1.6809E+12,1.4771589,0
1.6809E+12,1.5394055,0
1.6809E+12,1.26169,0
1.6809E+12,0.7685057,0
1.6809E+12,0.3758735,0
1.6809E+12,0.3758735,0
1.6809E+12,0.41896728,0
1.6809E+12,0.41896728,0
1.6809E+12,0.41896728,0
1.6809E+12,1.3047838,0
1.6809E+12,1.5010998,0
1.6809E+12,1.4197005,0
1.6809E+12,1.1012853,0
1.6809E+12,1.1012853,0
1.6809E+12,0.59613055,0
1.6809E+12,0.59613055,0
1.6809E+12,0.7852644,0
1.6809E+12,1.2162021,0
1.6809E+12,1.6878396,0
1.6809E+12,1.9775256,0
1.6809E+12,1.9775256,0
1.6809E+12,1.4388534,0
1.6809E+12,1.4388534,0
1.6809E+12,0.8690579,0
1.6809E+12,0.3926322,0
1.6809E+12,0.23701578,0
1.6809E+12,0.23701578,0
1.6809E+12,0.7828703,0
1.6809E+12,0.7828703,0
1.6809E+12,1.0246743,0
1.6809E+12,1.0150979,0
1.6809E+12,0.70625913,0
1.6809E+12,0.70625913,0
1.6809E+12,-0.014364593,0
1.6809E+12,0.083793454,0
1.6809E+12,0.083793454,0
1.6809E+12,0.46206108,0
1.6809E+12,0.9624277,0
1.6809E+12,1.2569019,0
1.6809E+12,1.1252264,0
1.6809E+12,1.1252264,0
1.6809E+12,0.7158355,0
1.6809E+12,0.28489774,0
1.6809E+12,0.014364593,0
1.6809E+12,0.014364593,0
1.6809E+12,0.23940988,0
1.6809E+12,0.7613234,0
1.6809E+12,1.2305667,0
1.6809E+12,1.4604002,0
1.6809E+12,1.2760546,0
1.6809E+12,0.8499051,0
1.6809E+12,0.8499051,0
1.6809E+12,0.4285437,0
1.6809E+12,0.27771547,0
1.6809E+12,0.42375547,0
1.6809E+12,0.775688,0
1.6809E+12,1.11565,0
1.6809E+12,1.11565,0
1.6809E+12,1.26169,0
1.6809E+12,1.1228323,0
1.6809E+12,0.89060473,0
1.6809E+12,0.6104952,0
1.6809E+12,0.41896728,0
1.6809E+12,0.44051415,0
1.6809E+12,0.63204205,0
1.6809E+12,0.8115995,0
1.6809E+12,0.97679234,0
1.6809E+12,0.66795355,0
1.6809E+12,0.66795355,0
1.6809E+12,0.3615089,0
1.6809E+12,0.42614958,0
1.6809E+12,0.7373824,0
1.6809E+12,1.0222802,0
1.6809E+12,1.1755025,0
1.6809E+12,1.1755025,0
1.6809E+12,1.0557975,0
1.6809E+12,0.8283582,0
1.6809E+12,0.4285437,0
1.6809E+12,0.4285437,0
1.6809E+12,0.17237511,0
1.6809E+12,0.076611154,0
1.6809E+12,0.1915279,0
1.6809E+12,0.37108532,0
1.6809E+12,0.5889483,0
1.6809E+12,0.7230178,0
1.6809E+12,0.5913424,0
1.6809E+12,0.48121384,0
1.6809E+12,0.21786298,0
1.6809E+12,0.21786298,0
1.6809E+12,0.12688723,0
1.6809E+12,0.29686826,0
1.6809E+12,0.5889483,0
1.6809E+12,0.8642696,0
1.6809E+12,1.041433,0
1.6809E+12,1.0390389,0
1.6809E+12,0.75414115,0
1.6809E+12,0.51233715,0
1.6809E+12,0.51233715,0
1.6809E+12,0.33756793,0
1.6809E+12,0.25856268,0
1.6809E+12,0.3758735,0
1.6809E+12,0.3758735,0
1.6809E+12,0.5697955,0
1.6809E+12,0.67513585,0
1.6809E+12,0.66795355,0
1.6809E+12,0.5721896,0
1.6809E+12,0.42614958,0
1.6809E+12,0.42614958,0
1.6809E+12,0.42614958,0
1.6809E+12,0.5386722,0
1.6809E+12,0.7924467,0
1.6809E+12,1.1060736,0
1.6809E+12,1.1060736,0
1.6809E+12,1.3622421,0
1.6809E+12,1.3622421,0
1.6809E+12,1.2018377,0
1.6809E+12,0.9504572,0
1.6809E+12,0.9504572,0
1.6809E+12,0.8499051,1
1.6809E+12,1.1587437,1
1.6809E+12,1.5729228,1
1.6809E+12,1.9009144,1
1.6809E+12,1.9009144,1
1.6809E+12,2.061319,1
1.6809E+12,1.6782633,1
1.6809E+12,1.6782633,1
1.6809E+12,1.3742126,1
1.6809E+12,1.3742126,1
1.6809E+12,1.4484297,1
1.6809E+12,1.7117807,1
1.6809E+12,1.9033085,1
1.6809E+12,1.9033085,1
1.6809E+12,1.7524803,1
1.6809E+12,1.7524803,1
1.6809E+12,1.6423517,1
1.6809E+12,1.6423517,1
1.6809E+12,1.6543223,1
1.6809E+12,1.721357,1
1.6809E+12,1.79318,1
1.6809E+12,1.7524803,1
1.6809E+12,1.7524803,1
1.6809E+12,1.7788154,1
1.6809E+12,1.8219091,1
1.6809E+12,1.9248554,1
1.6809E+12,1.8817617,1
1.6809E+12,1.8817617,1
1.6809E+12,1.6160166,1
1.6809E+12,1.1970494,1
1.6809E+12,0.8929988,1
1.6809E+12,0.93130445,1
1.6809E+12,0.93130445,1
1.6809E+12,1.9823138,1
1.6809E+12,1.9823138,1
1.6809E+12,2.3366406,1
1.6809E+12,2.2193296,1
1.6809E+12,1.2138082,1
1.6809E+12,1.2138082,1
1.6809E+12,0.97918636,1
1.6809E+12,1.1755025,1
1.6809E+12,1.6112285,1
1.6809E+12,1.6112285,1
1.6809E+12,1.9679492,1
1.6809E+12,1.9679492,1
1.6809E+12,1.64714,1
1.6809E+12,1.1898671,1
1.6809E+12,0.90257525,1
1.6809E+12,1.0055215,1
1.6809E+12,1.4843413,1
1.6809E+12,1.4843413,1
1.6809E+12,1.9966784,1
1.6809E+12,2.0230136,1
1.6809E+12,2.0230136,1
1.6809E+12,1.3287247,1
1.6809E+12,0.5410663,1
1.6809E+12,0.14125183,1
1.6809E+12,0.3686912,1
1.6809E+12,0.3686912,1
1.6809E+12,1.0342507,1
1.6809E+12,1.8314855,1
1.6809E+12,2.0158312,1
1.6809E+12,2.0158312,1
1.6809E+12,1.3718187,1
1.6809E+12,0.66795355,1
1.6809E+12,0.66795355,1
1.6809E+12,0.34235612,1
1.6809E+12,0.51233715,1
1.6809E+12,1.0941031,1
1.6809E+12,1.8147268,1
1.6809E+12,1.5777111,1
1.6809E+12,0.9600336,1
1.6809E+12,0.32559744,1
1.6809E+12,-0.023940988,1
1.6809E+12,0.007182296,1
1.6809E+12,0.28489774,1
1.6809E+12,0.6559831,1
1.6809E+12,0.81878173,1
1.6809E+12,0.7565352,1
1.6809E+12,0.43572596,1
1.6809E+12,0.05985247,1
1.6809E+12,0.05985247,1
1.6809E+12,0.45248467,1
1.6809E+12,0.9336985,1
1.6809E+12,1.1946553,1
1.6809E+12,1.1060736,1
1.6809E+12,0.64161843,1
1.6809E+12,0.047881976,1
1.6809E+12,0.047881976,1
1.6809E+12,-0.30644462,1
1.6809E+12,-0.35432664,1
1.6809E+12,-0.09336985,1
1.6809E+12,0.28010955,1
1.6809E+12,0.28010955,1
1.6809E+12,0.509943,1
1.6809E+12,0.47163746,1
1.6809E+12,0.2011043,1
1.6809E+12,-0.2034984,1
1.6809E+12,-0.44769648,1
1.6809E+12,-0.38544992,1
1.6809E+12,-0.050276075,1
1.6809E+12,0.42614958,1
1.6809E+12,0.42614958,1
1.6809E+12,0.80920535,1
1.6809E+12,0.81878173,1
1.6809E+12,0.47642565,1
1.6809E+12,-0.04309378,1
1.6809E+12,-0.44530237,1
1.6809E+12,-0.48121384,1
1.6809E+12,-0.14125183,1
1.6809E+12,0.40460268,1
1.6809E+12,0.40460268,1
1.6809E+12,0.8283582,1
1.6809E+12,0.89539295,1
1.6809E+12,0.6368303,1
1.6809E+12,0.23940988,1
1.6809E+12,-0.14364593,1
1.6809E+12,-0.2058925,1
1.6809E+12,-0.16998102,1
1.6809E+12,-0.016758692,1
1.6809E+12,0.014364593,1
1.6809E+12,-0.026335087,1
1.6809E+12,-0.026335087,1
1.6809E+12,-0.25138038,1
1.6809E+12,-0.24419808,1
1.6809E+12,-0.1867397,1
1.6809E+12,-0.1867397,1
1.6809E+12,0.09336985,1
1.6809E+12,0.09336985,1
1.6809E+12,0.1915279,1
1.6809E+12,0.2082866,1
1.6809E+12,0.2082866,1
1.6809E+12,0.16998102,1
1.6809E+12,0.16998102,1
1.6809E+12,0.21546888,1
1.6809E+12,0.21546888,1
1.6809E+12,0.1963161,1
1.6809E+12,0.1963161,1
1.6809E+12,0.08618756,1
1.6809E+12,-0.002394099,1
1.6809E+12,-0.002394099,1
1.6809E+12,0.02154689,1
1.6809E+12,0.15082821,1
1.6809E+12,0.30165642,1
1.6809E+12,0.42614958,1
1.6809E+12,0.42614958,1
1.6809E+12,0.47642565,1
1.6809E+12,0.39502627,1
1.6809E+12,0.33517382,1
1.6809E+12,0.31841514,1
1.6809E+12,0.32799155,1
1.6809E+12,0.47403157,1
1.6809E+12,0.47403157,1
1.6809E+12,0.5003666,1
1.6809E+12,0.47642565,1
1.6809E+12,0.51233715,1
1.6809E+12,0.48600203,1
1.6809E+12,0.48600203,1
1.6809E+12,0.49318436,1
1.6809E+12,0.50515485,1
1.6809E+12,0.4572729,1
1.6809E+12,0.35432664,1
1.6809E+12,0.35432664,1
1.6809E+12,0.28729185,1
1.6809E+12,0.28010955,1
1.6809E+12,0.363903,1
1.6809E+12,0.363903,1
1.6809E+12,0.3974204,1
1.6809E+12,0.35193253,1
1.6809E+12,0.27771547,1
1.6809E+12,0.14843413,1
1.6809E+12,0.14843413,1
1.6809E+12,0.12449313,1
1.6809E+12,0.12449313,1
1.6809E+12,0.3758735,1
1.6809E+12,0.7230178,1
1.6809E+12,1.091709,1
1.6809E+12,1.2808429,1
1.6809E+12,1.2473255,1
1.6809E+12,1.2473255,1
1.6809E+12,1.0342507,1
1.6809E+12,0.74935293,1
1.6809E+12,0.48121384,1
1.6809E+12,0.40460268,1
1.6809E+12,0.5602191,1
1.6809E+12,0.68950045,1
1.6809E+12,0.89539295,1
1.6809E+12,0.89539295,1
1.6809E+12,0.9743982,1
1.6809E+12,0.9001811,1
1.6809E+12,0.7637175,1
1.6809E+12,0.5937365,1
1.6809E+12,0.5530368,1
1.6809E+12,0.5530368,1
1.6809E+12,0.64880073,1
1.6809E+12,0.8355404,1
1.6809E+12,1.0270684,1
1.6809E+12,1.1467732,1
1.6809E+12,1.1707143,1
1.6809E+12,1.0222802,1
1.6809E+12,1.0222802,1
1.6809E+12,0.8044172,1
1.6809E+12,0.69668275,1
1.6809E+12,0.6655594,1
1.6809E+12,0.6655594,1
1.6809E+12,1.0007333,1
1.6809E+12,1.0007333,1
1.6809E+12,1.1324087,1
1.6809E+12,1.0941031,1
1.6809E+12,0.85948145,1
1.6809E+12,0.85948145,1
1.6809E+12,0.22025707,1
1.6809E+12,0.22025707,1
1.6809E+12,0.11012854,1
1.6809E+12,0.49557844,1
1.6809E+12,0.49557844,1
1.6809E+12,0.7014709,1
1.6809E+12,0.77329385,1
1.6809E+12,0.77329385,1
1.6809E+12,0.60810107,1
1.6809E+12,0.3327797,1
1.6809E+12,0.14843413,1
1.6809E+12,0.16758691,1
1.6809E+12,0.3758735,1
1.6809E+12,0.77329385,1
1.6809E+12,0.77329385,1
1.6809E+12,1.1228323,1
1.6809E+12,1.237749,1
1.6809E+12,1.0845268,1
1.6809E+12,0.74935293,1
1.6809E+12,0.4069968,1
1.6809E+12,0.14125183,1
1.6809E+12,0.09336985,1
1.6809E+12,0.1987102,1
1.6809E+12,0.3471443,1
1.6809E+12,0.5147312,1
1.6809E+12,0.49557844,1
1.6809E+12,0.49557844,1
1.6809E+12,0.047881976,1
1.6809E+12,0.047881976,1
1.6809E+12,-0.13167544,1
1.6809E+12,-0.031123282,1
1.6809E+12,0.25856268,1
1.6809E+12,0.6464067,1
1.6809E+12,0.8858166,1
1.6809E+12,0.8858166,1
1.6809E+12,0.68471223,1
1.6809E+12,0.33996204,1
1.6809E+12,0.17716332,1
1.6809E+12,0.31123284,1
1.6809E+12,0.56740135,1
1.6809E+12,0.91215163,1
1.6809E+12,1.0964973,1
1.6809E+12,0.97918636,1
1.6809E+12,0.69907683,1
1.6809E+12,0.40460268,1
1.6809E+12,0.14843413,1
1.6809E+12,0.07182296,1
1.6809E+12,0.17237511,1
1.6809E+12,0.17237511,1
1.6809E+12,0.026335087,1
1.6809E+12,0.026335087,1
1.6809E+12,-0.16758691,1
1.6809E+12,-0.3758735,1
1.6809E+12,-0.3758735,1
1.6809E+12,-0.3758735,1
1.6809E+12,-0.29926234,1
1.6809E+12,-0.29926234,1
1.6809E+12,0.067034766,1
1.6809E+12,0.067034766,1
1.6809E+12,0.24659218,1
1.6809E+12,0.25377446,1
1.6809E+12,0.22265118,1
1.6809E+12,0.22265118,1
1.6809E+12,0.09097575,1
1.6809E+12,0.193922,1
1.6809E+12,0.30165642,1
1.6809E+12,0.30165642,1
1.6809E+12,0.45248467,1
1.6809E+12,0.49318436,1
1.6809E+12,0.29686826,1
1.6809E+12,0.29686826,1
1.6809E+12,0.067034766,1
1.6809E+12,-0.076611154,1
1.6809E+12,-0.10055215,1
1.6809E+12,-0.10055215,1
1.6809E+12,0.4572729,1
1.6809E+12,0.4572729,1
1.6809E+12,0.7661116,1
1.6809E+12,0.8499051,1
1.6809E+12,0.775688,1
1.6809E+12,0.5386722,1
1.6809E+12,0.5386722,1
1.6809E+12,0.09576395,1
1.6809E+12,0.22743937,1
1.6809E+12,0.52670175,1
1.6809E+12,0.52670175,1
1.6809E+12,1.4149123,1
